record_id,source_dataset,source_sheet,title,abstract,year,doi,label_original,label_canonica,canonical_id,mapping_status,mapping_notes,review_required,include_in_gold,title_normalized,doi_normalized,abstract_hash,methodology_label,methodology_branch,methodology_subtype,methodology_review_required,methodology_review_reason,author_keywords,index_keywords,keywords_available,keywords_applied,text_input,methodology_text_variant,methodology_empirical_score,methodology_non_empirical_score,methodology_qualitative_score,methodology_quantitative_score,methodology_signal_terms
muestras:Muestras:35,muestras,Muestras,Feasibility documents as critical structuring objects: An approach to the study of documents in digital research production,"Documents have been increasingly recognised as important objects of investigation in Science and Technology Studies (STS); however, so far, much less attention has been given to the study of documents produced in Digital Humanities. The author proposes therefore to use the method of the ‘STS of documents’ and analyse Feasibility documents that aim to assess technical and design requirements based on research questions and to organise a project workflow. Drawing on the ethnography of King’s Digital Lab, the article investigates Feasibility documents produced by the lab within the Agile-based Software Development Lifecycle framework. The article aims to show that Feasibility documents (1) inform ethnographic work about lab workflow and management and in doing so, are able to capture the interconnectedness of work layers and practices; (2) enable an empirical analysis of digital research projects and the process of translation from research questions, to methods, to technical solutions; (3) are critical structuring objects that structure the research process and relationships between involved actors and are structured by local institutional strategies and decisions. The author conducts a ‘feasibility analysis’ that reveals the project management and development stages: the analytical process (the translation of research questions into technical solutions); the production process (the move from technical and design practices to research answers) and the infrastructure and management process (project workflow and sustainability solutions). Drawing on Agre’s critical technical practice and Digital Humanities’ theories of critical production, the article seeks to shift attention from end-product digital artefacts towards the complex process of their creation, which can unpack a range of social, technological and management issues. In doing so, it also aims to provide a methodological framework for the analysis of documents produced in Digital Humanities that have the potential to unearth new questions about the socio-technical nature of digital production. © The Author(s) 2022.",2023,10.1177/13548565221111073,Tipo 2 RC,Tipo 2 - Realismo moderado / critico,tipo_2_realismo_moderado_critico,fusionado,Approved alias merge into canonical Type 2.,False,True,feasibility documents as critical structuring objects an approach to the study of documents in digital research production,10.1177/13548565221111073,3fe2c7fc5990540b15866738fc41db80ed21e311ee822de4274452ac5cb5d068,empirico,empirico,cualitativo,False,,agile project management; critical technical practices; Digital humanities; digital research production; ethnography of documents; feasibility documents; infrastructure; king’s digital lab; laboratory ethnography; software development lifecycle,,True,True,"Documents have been increasingly recognised as important objects of investigation in Science and Technology Studies (STS); however, so far, much less attention has been given to the study of documents produced in Digital Humanities. The author proposes therefore to use the method of the ‘STS of documents’ and analyse Feasibility documents that aim to assess technical and design requirements based on research questions and to organise a project workflow. Drawing on the ethnography of King’s Digital Lab, the article investigates Feasibility documents produced by the lab within the Agile-based Software Development Lifecycle framework. The article aims to show that Feasibility documents (1) inform ethnographic work about lab workflow and management and in doing so, are able to capture the interconnectedness of work layers and practices; (2) enable an empirical analysis of digital research projects and the process of translation from research questions, to methods, to technical solutions; (3) are critical structuring objects that structure the research process and relationships between involved actors and are structured by local institutional strategies and decisions. The author conducts a ‘feasibility analysis’ that reveals the project management and development stages: the analytical process (the translation of research questions into technical solutions); the production process (the move from technical and design practices to research answers) and the infrastructure and management process (project workflow and sustainability solutions). Drawing on Agre’s critical technical practice and Digital Humanities’ theories of critical production, the article seeks to shift attention from end-product digital artefacts towards the complex process of their creation, which can unpack a range of social, technological and management issues. In doing so, it also aims to provide a methodological framework for the analysis of documents produced in Digital Humanities that have the potential to unearth new questions about the socio-technical nature of digital production. © The Author(s) 2022.

Author Keywords: agile project management; critical technical practices; Digital humanities; digital research production; ethnography of documents; feasibility documents; infrastructure; king’s digital lab; laboratory ethnography; software development lifecycle",abstract_plus_keywords,4,0,2,0,empirical | ethnograph | ethnographic
muestras:Muestras:36,muestras,Muestras,"Of Canals, Rivers and the Right to Exist: New (?) Methodological Tools for a Changed World","What can a dying river teach us about post/de-colonial science and technology? In a post-COVID world, absence and loss will be a constant presence in the lives of most. While thinking with erasures and absence in science and technology studies is not new, our current moment pushes us to burrow deeper into the histories of technologies that produce manufactured empty space, examine histories that pushed groups to the fringes of documented memory and encourage us to ponder how we must deal with these moments. This essay examines what the Yaqui River and the history of the Yaqui in Sonora can teach us about historical erasures and new meanings in landscapes and waterways lost to agro-business. © 2022 SAGE Publications.",2023,10.1177/09717218221102613,Tipo 6 CF - R,Tipo 6 - Constructivismo fuerte / relativismo,tipo_6_constructivismo_fuerte_relativismo,directo,Approved direct legacy label for the canonical Arbor contract.,False,True,of canals rivers and the right to exist new methodological tools for a changed world,10.1177/09717218221102613,9cc69c12239ca4c1ab7127b228ab8bf11f40b92bd56c9f4de236af5ea99f5d1e,no_empirico,no_empirico,,False,,agriculture; de-colonial STS; historical erasure; Sonora; water management; Yaqui; Yaqui River,Mexico [North America]; Sonora; Yaqui River; COVID-19; historical perspective; water management,True,True,"What can a dying river teach us about post/de-colonial science and technology? In a post-COVID world, absence and loss will be a constant presence in the lives of most. While thinking with erasures and absence in science and technology studies is not new, our current moment pushes us to burrow deeper into the histories of technologies that produce manufactured empty space, examine histories that pushed groups to the fringes of documented memory and encourage us to ponder how we must deal with these moments. This essay examines what the Yaqui River and the history of the Yaqui in Sonora can teach us about historical erasures and new meanings in landscapes and waterways lost to agro-business. © 2022 SAGE Publications.

Author Keywords: agriculture; de-colonial STS; historical erasure; Sonora; water management; Yaqui; Yaqui River | Index Keywords: Mexico [North America]; Sonora; Yaqui River; COVID-19; historical perspective; water management",abstract_plus_keywords,0,2,0,0,essay | perspective
muestras:Muestras:37,muestras,Muestras,Fleck and the social constitution of scientific objectivity,"Ludwik Fleck's theory of thought-styles has been hailed as a pioneer of constructivist science studies and sociology of scientific knowledge. But this consensus ignores an important feature of Fleck's epistemology. At the core of his account is the ideal of 'objective truth, clarity, and accuracy'. I begin with Fleck's account of modern natural science, locating the ideal of scientific objectivity within his general social epistemology. I then draw on Fleck's view of scientific objectivity to improve upon reflexive accounts of the origin and development of the theory of thought-styles, and reply to objections that Fleck's epistemological stance is self-undermining or inconsistent. Explicating the role of scientific objectivity in Fleck's epistemology reveals his view to be an internally consistent alternative to recent social accounts of scientific objectivity by Harding, Daston and Galison. I use these contrasts to indicate the strengths and weaknesses of Fleck's innovative social epistemology, and propose modifications to address the latter. The result is a renewed version of Fleck's social epistemology, which reconciles commitment to scientific objectivity with integrated sociology, history and philosophy of science. © 2009 Elsevier Ltd. All rights reserved.",2009,10.1016/j.shpsc.2009.09.005,Tipo 2 RC,Tipo 2 - Realismo moderado / critico,tipo_2_realismo_moderado_critico,fusionado,Approved alias merge into canonical Type 2.,False,True,fleck and the social constitution of scientific objectivity,10.1016/j.shpsc.2009.09.005,e295f1eaa1a1ff91b0a873368819aa754746c96332ff3692d4b95edaba6e56f1,NN,NN,,False,,History and philosophy of medicine; Ludwik Fleck; Objectivity; Social construction; Social epistemology,"Bias (Epidemiology); History, 20th Century; Knowledge; Philosophy; Poland; Science; article; epidemiology; history; knowledge; philosophy; Poland; science",True,True,"Ludwik Fleck's theory of thought-styles has been hailed as a pioneer of constructivist science studies and sociology of scientific knowledge. But this consensus ignores an important feature of Fleck's epistemology. At the core of his account is the ideal of 'objective truth, clarity, and accuracy'. I begin with Fleck's account of modern natural science, locating the ideal of scientific objectivity within his general social epistemology. I then draw on Fleck's view of scientific objectivity to improve upon reflexive accounts of the origin and development of the theory of thought-styles, and reply to objections that Fleck's epistemological stance is self-undermining or inconsistent. Explicating the role of scientific objectivity in Fleck's epistemology reveals his view to be an internally consistent alternative to recent social accounts of scientific objectivity by Harding, Daston and Galison. I use these contrasts to indicate the strengths and weaknesses of Fleck's innovative social epistemology, and propose modifications to address the latter. The result is a renewed version of Fleck's social epistemology, which reconciles commitment to scientific objectivity with integrated sociology, history and philosophy of science. © 2009 Elsevier Ltd. All rights reserved.

Author Keywords: History and philosophy of medicine; Ludwik Fleck; Objectivity; Social construction; Social epistemology | Index Keywords: Bias (Epidemiology); History, 20th Century; Knowledge; Philosophy; Poland; Science; article; epidemiology; history; knowledge; philosophy; Poland; science",abstract_plus_keywords,0,0,0,0,
muestras:Muestras:39,muestras,Muestras,Feminising Innovation: Challenges in Science and Technology Studies (STS),"This article explores why innovation, conventionally associated with the masculine (e.g., Andersson et al., 2012; Lindberg, 2012), might also be framed as feminine, indeed on occasion feminist. It does so via an exploration of the embedding of a new academic discipline, in this instance Digital Humanities, in existing higher education institutions in the Nordic countries. Drawing on qualitative research conducted in 2017-18 with Digital Humanities practitioners in Finland, Sweden and Norway, this article argues that the feminisation of innovation in higher education institutions can lead to the material and symbolic marginalisation of those disciplines, with specific consequences both for their practitioners and for those disciplines. As part of this, the article analyses how innovation can be considered both desirable and disruptive (innovation as such constitutes a disruptive technology), and utilises Fiona Mackay’s (2014) notions of ‘embedded newness’ and the ‘liability of newness’ to explore the gendered implications of the feminising of innovation. © 2021 by Author/s and Licensed by Lectito BV, Netherlands.",2021,10.20897/femenc/11161,Tipo 6 CF - R,Tipo 6 - Constructivismo fuerte / relativismo,tipo_6_constructivismo_fuerte_relativismo,directo,Approved direct legacy label for the canonical Arbor contract.,False,True,feminising innovation challenges in science and technology studies sts,10.20897/femenc/11161,7a7558a73ca7abbee01dcbcc2a145bbcc2882d560d09b23c4bee24a33b3bd1a1,empirico,empirico,cualitativo,False,,Digital Humanities; feminising innovation; innovation and gender; nested newness; Nordic countries,,True,True,"This article explores why innovation, conventionally associated with the masculine (e.g., Andersson et al., 2012; Lindberg, 2012), might also be framed as feminine, indeed on occasion feminist. It does so via an exploration of the embedding of a new academic discipline, in this instance Digital Humanities, in existing higher education institutions in the Nordic countries. Drawing on qualitative research conducted in 2017-18 with Digital Humanities practitioners in Finland, Sweden and Norway, this article argues that the feminisation of innovation in higher education institutions can lead to the material and symbolic marginalisation of those disciplines, with specific consequences both for their practitioners and for those disciplines. As part of this, the article analyses how innovation can be considered both desirable and disruptive (innovation as such constitutes a disruptive technology), and utilises Fiona Mackay’s (2014) notions of ‘embedded newness’ and the ‘liability of newness’ to explore the gendered implications of the feminising of innovation. © 2021 by Author/s and Licensed by Lectito BV, Netherlands.

Author Keywords: Digital Humanities; feminising innovation; innovation and gender; nested newness; Nordic countries",abstract_plus_keywords,1,0,1,0,qualitative
muestras:Muestras:40,muestras,Muestras,Zoo veterinarians: Governing care on a diseased planet,"Despite their centrality to the operation of contemporary accredited zoo and aquarium institutions, the work of zoo veterinarians has rarely been the focus of a critical analysis in the social science and humanities. Drawing on in-depth interviews and observations of zoo and aquarium veterinarians, mainly in Europe and North America, this book highlights the recent transformation that has occurred in the zoo veterinarian profession during a time of ecological crisis, and what these changes can teach us about our rapidly changing planet. Zoo vets, Braverman instructs us with a wink, have ""gone wild."" Originally an individual welfare-centered profession, these experts are increasingly concerned with the sustainability of wild animal populations and with ecological health. The story of zoo vets going wild-in their subjects of care, their motivations, and their ethical standards, as well as in their professional practices and scientific techniques-is also a story about zoo animals gone wild, wild animals encroaching the zoo, and, more generally, a wild world that is becoming ""zoo-ified."" Such transformations have challenged existing veterinary standards and practices. Exploring the regulatory landscape that governs the work of zoo and aquarium veterinarians, Braverman traverses the gap between the hard and soft sciences and between humans and nonhumans. At the intersection of animal studies, socio-legal studies, and science and technology studies, this book will appeal not only to those interested in zoos and in animal welfare, but also to scholars in the posthumanities. © 2021 Irus Braverman. All right reserved.",2020,10.4324/9780367823276,Tipo 5 CM,Tipo 5 - Constructivismo moderado,tipo_5_constructivismo_moderado,directo,Approved direct legacy label for the canonical Arbor contract.,False,True,zoo veterinarians governing care on a diseased planet,10.4324/9780367823276,9db406d658735dd1fc9103987b723876824f9123101d477b455bbfb5b3d1589b,empirico,empirico,cualitativo,False,,,,False,False,"Despite their centrality to the operation of contemporary accredited zoo and aquarium institutions, the work of zoo veterinarians has rarely been the focus of a critical analysis in the social science and humanities. Drawing on in-depth interviews and observations of zoo and aquarium veterinarians, mainly in Europe and North America, this book highlights the recent transformation that has occurred in the zoo veterinarian profession during a time of ecological crisis, and what these changes can teach us about our rapidly changing planet. Zoo vets, Braverman instructs us with a wink, have ""gone wild."" Originally an individual welfare-centered profession, these experts are increasingly concerned with the sustainability of wild animal populations and with ecological health. The story of zoo vets going wild-in their subjects of care, their motivations, and their ethical standards, as well as in their professional practices and scientific techniques-is also a story about zoo animals gone wild, wild animals encroaching the zoo, and, more generally, a wild world that is becoming ""zoo-ified."" Such transformations have challenged existing veterinary standards and practices. Exploring the regulatory landscape that governs the work of zoo and aquarium veterinarians, Braverman traverses the gap between the hard and soft sciences and between humans and nonhumans. At the intersection of animal studies, socio-legal studies, and science and technology studies, this book will appeal not only to those interested in zoos and in animal welfare, but also to scholars in the posthumanities. © 2021 Irus Braverman. All right reserved.",abstract_plus_keywords,2,0,1,0,interview
muestras:Muestras:41,muestras,Muestras,Machine aurality: uncanny resonances and the sonic anxieties of surveillance capitalism,"This paper examines the aurality of voice-activated AIs (VA AIs) through uncanny encounters with the devices. Glitches such as Alexa spontaneously bursting into laughter or accidental activations putting users’ privacy at risk, have incited suspicions among users as to the motives of tech companies and the technical capabilities of their devices. Building on previous contributions that show that the feminised voices of VA AIs are strategically designed to display reassuring attributes and obscure surveillance practices, I discuss the aural moments in which VA AIs fail to reassure, shifting from a convenience to a threat through the experience of the uncanny. I argue that anxieties tied to VA AIs are both produced and mediated by their aurality: both their voices and listening practices. I theorise uncanny encounters with the voice and listening capacities of VA AIs such as glitches, features which seek to imitate humans, disembodied voices and disembodied listening, and invasions of privacy as enacting perversions of care and inducing fear of impersonation and intrusion. This paper contributes to the literature on the specificity of sound in conceptions of the uncanny valley, and also seeks to enrich conception of vocality and listening as vector of anxieties within the neoliberal condition. © 2023 Informa UK Limited, trading as Taylor & Francis Group.",2024,10.1080/20551940.2023.2286769,Tipo 5 CM,Tipo 5 - Constructivismo moderado,tipo_5_constructivismo_moderado,directo,Approved direct legacy label for the canonical Arbor contract.,False,True,machine aurality uncanny resonances and the sonic anxieties of surveillance capitalism,10.1080/20551940.2023.2286769,6d85dcc09da821dfb3225cf663219c155ce31dca3217313f54052fb4a137da64,NN,NN,,False,,gender; labour; neoliberalism; race; science and technology studies; Surveillance; uncanny; voice,,True,True,"This paper examines the aurality of voice-activated AIs (VA AIs) through uncanny encounters with the devices. Glitches such as Alexa spontaneously bursting into laughter or accidental activations putting users’ privacy at risk, have incited suspicions among users as to the motives of tech companies and the technical capabilities of their devices. Building on previous contributions that show that the feminised voices of VA AIs are strategically designed to display reassuring attributes and obscure surveillance practices, I discuss the aural moments in which VA AIs fail to reassure, shifting from a convenience to a threat through the experience of the uncanny. I argue that anxieties tied to VA AIs are both produced and mediated by their aurality: both their voices and listening practices. I theorise uncanny encounters with the voice and listening capacities of VA AIs such as glitches, features which seek to imitate humans, disembodied voices and disembodied listening, and invasions of privacy as enacting perversions of care and inducing fear of impersonation and intrusion. This paper contributes to the literature on the specificity of sound in conceptions of the uncanny valley, and also seeks to enrich conception of vocality and listening as vector of anxieties within the neoliberal condition. © 2023 Informa UK Limited, trading as Taylor & Francis Group.

Author Keywords: gender; labour; neoliberalism; race; science and technology studies; Surveillance; uncanny; voice",abstract_plus_keywords,0,0,0,0,
muestras:Muestras:42,muestras,Muestras,Critical Constructivism: An Exposition and Defense,"In this paper, I explain in detail Critical Constructivism, which I situate as a political philosophy of technology that draws from the Frankfurt School, Heideggerian phenomenology, Marxist labour process theory, and Science and Technology Studies (STS). Critical constructivism thus addresses the study of specific designs and the public controversies they provoke, while at the same time reconstructing aspects of the Heideggerian and Frankfurt School critiques of instrumental reason. Critical constructivism “de-ontologizes” these philosophies of technology, capturing their critique of rationality while affirming nevertheless the value of modern science and technology. To clarify my approach to technology and to address a number of misunderstandings regarding my approach to technology, this paper is organized around different aspects of my theory, including Marxism, technology and political theory, operational autonomy, the democratization of technology, formal bias, and instrumentalization theory. © 2022, The Author(s), under exclusive license to Springer Nature Switzerland AG.",2022,10.1007/978-3-031-07877-4_2,Tipo 5 CM,Tipo 5 - Constructivismo moderado,tipo_5_constructivismo_moderado,directo,Approved direct legacy label for the canonical Arbor contract.,False,True,critical constructivism an exposition and defense,10.1007/978-3-031-07877-4_2,a339a1f85db62b6f5f64361153a040c3082765d238da88823afcb3b407994ccc,NN,NN,,False,,Critical constructivism; Democracy; Formal bias; Instrumentalization theory; Labour; Marx; Operational autonomy; Rationality; Technical code; Technology; Technosystem,,True,True,"In this paper, I explain in detail Critical Constructivism, which I situate as a political philosophy of technology that draws from the Frankfurt School, Heideggerian phenomenology, Marxist labour process theory, and Science and Technology Studies (STS). Critical constructivism thus addresses the study of specific designs and the public controversies they provoke, while at the same time reconstructing aspects of the Heideggerian and Frankfurt School critiques of instrumental reason. Critical constructivism “de-ontologizes” these philosophies of technology, capturing their critique of rationality while affirming nevertheless the value of modern science and technology. To clarify my approach to technology and to address a number of misunderstandings regarding my approach to technology, this paper is organized around different aspects of my theory, including Marxism, technology and political theory, operational autonomy, the democratization of technology, formal bias, and instrumentalization theory. © 2022, The Author(s), under exclusive license to Springer Nature Switzerland AG.

Author Keywords: Critical constructivism; Democracy; Formal bias; Instrumentalization theory; Labour; Marx; Operational autonomy; Rationality; Technical code; Technology; Technosystem",abstract_plus_keywords,0,0,0,0,
muestras:Muestras:43,muestras,Muestras,Materializing risk in the pregnant athlete: Using material-semiotic tools to examine black-boxed and dis-qualified “facts” in the IOC evidence summaries,"In this chapter, I examine the difficulties associated with establishing risk “facts” specific to pregnant elite athletes, using as my empirical site the International Olympic Committee (IOC) evidence summaries on exercise and pregnancy in recreational and elite athletes. I argue that, in the case of the pregnant elite athlete, scientists have been unable to assemble sufficient entities (human and non-human) to enact evidence-based risk “facts” about how much and how far is safe. To support my argument, I employ theoretical and methodological insights from the field of Science and Technology Studies (STS), namely a material-semiotic approach. Material-semiotics provides the tools and sensibilities to explore how a scientific “fact” is assembled into a dense network of human and non-human entities that are simultaneously semiotic (they are relational and carry meanings) and material (human and non-human entities are caught up and given meaning in these relations) (Law, 2019). I mobilize the concepts of black-boxes and patterning to elucidate how knowledge networks – and risk “facts” – about elite pregnant athletes and high-intensity exercise have largely been “dis-qualified” when judged by the scientific standard of evidence-based medicine (EBM). Future directions for research utilizing a material-semiotic approach are suggested, including a study of a proposed international registry of elite athletes and a bibliometric examination of the IOC evidence summaries. © 2023 selection and editorial matter, Lucy Spowart and Kerry R. McGannon; individual chapters, the contributors.",2022,10.4324/9781003140757-7,Tipo 5 CM,Tipo 5 - Constructivismo moderado,tipo_5_constructivismo_moderado,directo,Approved direct legacy label for the canonical Arbor contract.,False,True,materializing risk in the pregnant athlete using material semiotic tools to examine black boxed and dis qualified facts in the ioc evidence summaries,10.4324/9781003140757-7,e2b0440d718e9bc229f1ecea67e6a5832d4797c1484e0ff417f825fed0ce2405,empirico,empirico,cuantitativo,False,,,,False,False,"In this chapter, I examine the difficulties associated with establishing risk “facts” specific to pregnant elite athletes, using as my empirical site the International Olympic Committee (IOC) evidence summaries on exercise and pregnancy in recreational and elite athletes. I argue that, in the case of the pregnant elite athlete, scientists have been unable to assemble sufficient entities (human and non-human) to enact evidence-based risk “facts” about how much and how far is safe. To support my argument, I employ theoretical and methodological insights from the field of Science and Technology Studies (STS), namely a material-semiotic approach. Material-semiotics provides the tools and sensibilities to explore how a scientific “fact” is assembled into a dense network of human and non-human entities that are simultaneously semiotic (they are relational and carry meanings) and material (human and non-human entities are caught up and given meaning in these relations) (Law, 2019). I mobilize the concepts of black-boxes and patterning to elucidate how knowledge networks – and risk “facts” – about elite pregnant athletes and high-intensity exercise have largely been “dis-qualified” when judged by the scientific standard of evidence-based medicine (EBM). Future directions for research utilizing a material-semiotic approach are suggested, including a study of a proposed international registry of elite athletes and a bibliometric examination of the IOC evidence summaries. © 2023 selection and editorial matter, Lucy Spowart and Kerry R. McGannon; individual chapters, the contributors.",abstract_plus_keywords,3,1,0,1,bibliometric | empirical | theoretical
muestras:Muestras:44,muestras,Muestras,"Knowing cases: Biomedicine in Edinburgh, 1887-1920","This paper examines the scientific work of the Laboratory of the Royal College of Physicians of Edinburgh from its foundation in 1887 to 1920. It looks in particular at the pivotal role of clinical cases in the work of the Laboratory, using the concept of 'triangulation' to analyse how cases served both as objects of scientific knowledge and as sites for articulating and aligning the concerns of medical practitioners and career scientists. It goes on to propose a general model for thinking about the role of cases in scientific knowledge production, based on a rereading of Kuhn as seen through the lens of the sociology of scientific knowledge. It concludes with some general reflections on how this analysis of the work of the Laboratory helps us to rethink the relations between basic and applied medical science in the period before the emergence of modern biomedicine. © SSS and SAGE Publications.",2007,10.1177/0306312707076597,Tipo 6 CF - R,Tipo 6 - Constructivismo fuerte / relativismo,tipo_6_constructivismo_fuerte_relativismo,directo,Approved direct legacy label for the canonical Arbor contract.,False,True,knowing cases biomedicine in edinburgh 1887 1920,10.1177/0306312707076597,97abf37db23755f28ce7b82f257a085c0be3197281f9fabad949551832d43790,NN,NN,,False,,Cases; Edinburgh; Laboratories; Medicine; Sociology of scientific knowledge; Triangulation,"Biomedical Research; History, 19th Century; History, 20th Century; Laboratories; Scotland; Societies, Medical; article; history; laboratory; medical research; medical society; United Kingdom",True,True,"This paper examines the scientific work of the Laboratory of the Royal College of Physicians of Edinburgh from its foundation in 1887 to 1920. It looks in particular at the pivotal role of clinical cases in the work of the Laboratory, using the concept of 'triangulation' to analyse how cases served both as objects of scientific knowledge and as sites for articulating and aligning the concerns of medical practitioners and career scientists. It goes on to propose a general model for thinking about the role of cases in scientific knowledge production, based on a rereading of Kuhn as seen through the lens of the sociology of scientific knowledge. It concludes with some general reflections on how this analysis of the work of the Laboratory helps us to rethink the relations between basic and applied medical science in the period before the emergence of modern biomedicine. © SSS and SAGE Publications.

Author Keywords: Cases; Edinburgh; Laboratories; Medicine; Sociology of scientific knowledge; Triangulation | Index Keywords: Biomedical Research; History, 19th Century; History, 20th Century; Laboratories; Scotland; Societies, Medical; article; history; laboratory; medical research; medical society; United Kingdom",abstract_plus_keywords,0,0,0,0,
muestras:Muestras:45,muestras,Muestras,Health consumption as work: The home pregnancy test as a domesticated health tool,"A growing array of biomedical goods and services has become central to the North American experience of navigating illness and pursuing good health. Yet despite the utility of consumption as an analytical framework within the social sciences, the selection, purchase, and use of biomedical goods and services has been understudied. By using the home pregnancy test as a case study, we suggest new approaches to thinking about the consumption of these goods and services. We chose the home pregnancy test because it is the best-known example of a mass-produced diagnostic tool used by consumers. We draw on two sources of data for this qualitative analysis: a set of stories submitted between 2003 and 2005 by women and men to an online exhibit mounted by the National Institutes of Health called ""A Thin Blue Line: The History of the Pregnancy Test Kit,"" which we analysed between 2006 and 2007; and web sampling conducted in 2009 and 2010 of personal web and video logs of women and men who have posted stories and opinions about their experiences with contemporary home pregnancy testing products. We adapt the term ""domestication"" from Science and Technology Studies scholarship to describe the movement of diagnostic devices into homes for use by consumers. Specifically, we propose that the consumption of domesticated biomedical devices, goods, and services should be theorized as work performed by consumers, in two senses: as a form of tool use that allows non-experts to produce diagnostic knowledge about their own bodies and health; and as the ongoing biopolitical work that is expected of citizens to produce healthy bodies. Our paper draws attention to these understudied phenomena, while suggesting new approaches to theorizing the social and cultural elements of goods and services for health. © 2013 Elsevier Ltd.",2013,10.1016/j.socscimed.2013.02.035,Tipo 5 CM,Tipo 5 - Constructivismo moderado,tipo_5_constructivismo_moderado,directo,Approved direct legacy label for the canonical Arbor contract.,False,True,health consumption as work the home pregnancy test as a domesticated health tool,10.1016/j.socscimed.2013.02.035,717a0a040d5ca8ed510acb36729088a014964d5d8f77f7bfbbce8c4fc8d444e5,empirico,empirico,cualitativo,False,,Biopolitics; Diagnostic tools; Domestication; Health consumption; Home pregnancy test; Knowledge production,Female; Home Care Services; Humans; Pregnancy; Pregnancy Tests; North America; consumption behavior; domestication; health risk; knowledge; pregnancy; qualitative analysis; testing method; anthropology; article; domestication; government; health care access; health care system; health care utilization; health consumption; health service; home care; human; medical device; politics; pregnancy test; sociology,True,True,"A growing array of biomedical goods and services has become central to the North American experience of navigating illness and pursuing good health. Yet despite the utility of consumption as an analytical framework within the social sciences, the selection, purchase, and use of biomedical goods and services has been understudied. By using the home pregnancy test as a case study, we suggest new approaches to thinking about the consumption of these goods and services. We chose the home pregnancy test because it is the best-known example of a mass-produced diagnostic tool used by consumers. We draw on two sources of data for this qualitative analysis: a set of stories submitted between 2003 and 2005 by women and men to an online exhibit mounted by the National Institutes of Health called ""A Thin Blue Line: The History of the Pregnancy Test Kit,"" which we analysed between 2006 and 2007; and web sampling conducted in 2009 and 2010 of personal web and video logs of women and men who have posted stories and opinions about their experiences with contemporary home pregnancy testing products. We adapt the term ""domestication"" from Science and Technology Studies scholarship to describe the movement of diagnostic devices into homes for use by consumers. Specifically, we propose that the consumption of domesticated biomedical devices, goods, and services should be theorized as work performed by consumers, in two senses: as a form of tool use that allows non-experts to produce diagnostic knowledge about their own bodies and health; and as the ongoing biopolitical work that is expected of citizens to produce healthy bodies. Our paper draws attention to these understudied phenomena, while suggesting new approaches to theorizing the social and cultural elements of goods and services for health. © 2013 Elsevier Ltd.

Author Keywords: Biopolitics; Diagnostic tools; Domestication; Health consumption; Home pregnancy test; Knowledge production | Index Keywords: Female; Home Care Services; Humans; Pregnancy; Pregnancy Tests; North America; consumption behavior; domestication; health risk; knowledge; pregnancy; qualitative analysis; testing method; anthropology; article; domestication; government; health care access; health care system; health care utilization; health consumption; health service; home care; human; medical device; politics; pregnancy test; sociology",abstract_plus_keywords,4,0,2,0,case study | qualitative | we analysed
muestras:Muestras:46,muestras,Muestras,"Education for Political Life: Critique, Theory, and Practice in Karl Mannheim's Sociology of Knowledge","Through a detailed reading of Karl Mannheim's early explorations in the sociology of knowledge, this book argues for Mannheim's relevance for contemporary social and political theory. As a philosophical project of self-reflection, the early sociology of knowledge is distinctive for its blend of Marxist social theory and phenomenological investigation, making it a valuable resource for current philosophical attempts to relate thought to its social conditions. Furthermore, the struggle documented in the early days of this project – against social critique's tendency to obscure its own perspective – provides the best standard by which to assess its own limitations. © 2023 by The Rowman & Littlefield Publishing Group, Inc. All rights reserved.",2023,10.5040/9798881813482,Tipo 5 CM,Tipo 5 - Constructivismo moderado,tipo_5_constructivismo_moderado,directo,Approved direct legacy label for the canonical Arbor contract.,False,True,education for political life critique theory and practice in karl mannheim s sociology of knowledge,10.5040/9798881813482,9f6a3a9725df02756a447bda5e34896277293160da44fdcd017d9c4e5279babe,no_empirico,no_empirico,,False,,,Ethical technology; 'current; Mannheim; Self reflection; Social conditions; Social theory; Theory and practice; Sociology,True,True,"Through a detailed reading of Karl Mannheim's early explorations in the sociology of knowledge, this book argues for Mannheim's relevance for contemporary social and political theory. As a philosophical project of self-reflection, the early sociology of knowledge is distinctive for its blend of Marxist social theory and phenomenological investigation, making it a valuable resource for current philosophical attempts to relate thought to its social conditions. Furthermore, the struggle documented in the early days of this project – against social critique's tendency to obscure its own perspective – provides the best standard by which to assess its own limitations. © 2023 by The Rowman & Littlefield Publishing Group, Inc. All rights reserved.

Index Keywords: Ethical technology; 'current; Mannheim; Self reflection; Social conditions; Social theory; Theory and practice; Sociology",abstract_plus_keywords,0,2,0,0,perspective | philosophical
